country,sex,year,total_employment_000
mda,m,2007,621.5
mda,f,2007,625.7000122070312
mda,mf,2008,1251.0
mda,m,2008,628.7999877929688
mda,f,2008,622.2999877929688
mda,mf,2009,1184.364013671875
mda,m,2009,597.697998046875
mda,f,2009,586.666015625
mda,mf,2010,1143.3709716796875
mda,m,2010,573.2849731445312
mda,f,2010,570.0859985351562
mda,mf,2011,1173.4930419921875
mda,m,2011,592.6409912109375
mda,f,2011,580.8519897460938
mda,mf,2012,1146.781982421875
mda,m,2012,576.2490234375
mda,f,2012,570.5330200195312
mda,mf,2013,1172.7669677734375
mda,m,2013,592.0609741210938
mda,f,2013,580.7059936523438
mng,mf,1993,765.4000244140625
mng,m,1993,396.0
mng,f,1993,369.3999938964844
mng,mf,1994,759.7999877929688
mng,m,1994,395.6000061035156
mng,f,1994,364.20001220703125
mng,mf,1995,767.5999755859375
mng,m,1995,407.0
mng,f,1995,360.6000061035156
mng,mf,1996,769.5999755859375
mng,m,1996,404.6000061035156
mng,f,1996,365.0
mng,mf,1997,765.0999755859375
mng,m,1997,401.29998779296875
mng,f,1997,363.79998779296875
mng,mf,1998,792.5999755859375
mng,m,1998,414.20001220703125
mng,f,1998,378.3999938964844
mng,mf,1999,813.5999755859375
mng,m,1999,426.8999938964844
mng,f,1999,386.70001220703125
mng,mf,2000,809.0
mng,m,2000,416.8999938964844
mng,f,2000,392.1000061035156
mng,mf,2001,832.2999877929688
mng,m,2001,424.6000061035156
mng,f,2001,407.70001220703125
mng,mf,2002,870.7999877929688
mng,m,2002,440.20001220703125
mng,f,2002,430.6000061035156
mng,mf,2003,862.5560302734375
mng,m,2003,448.8699951171875
mng,f,2003,413.6860046386719
mng,mf,2004,950.5
mng,m,2004,467.1000061035156
mng,f,2004,483.3999938964844
mng,mf,2005,968.2999877929688
mng,m,2005,479.3999938964844
mng,f,2005,488.8999938964844
mng,mf,2006,1009.9000244140625
mng,mf,2007,1024.0999755859375
mng,mf,2008,899.802001953125
mng,m,2008,466.052001953125
mng,f,2008,433.75
mng,mf,2009,1006.2860107421875
mng,m,2009,526.1909790039062
mng,f,2009,480.0950012207031
mng,mf,2010,1033.7080078125
mng,m,2010,543.10302734375
mng,f,2010,490.6050109863281
mng,mf,2011,1037.6820068359375
mng,m,2011,547.5079956054688
mng,f,2011,490.1730041503906
mng,mf,2012,1056.4410400390625
mng,m,2012,550.3099975585938
mng,f,2012,506.1310119628906
mne,mf,2003,171.89999389648438
mne,m,2003,104.0
mne,f,2003,67.9000015258789
mne,mf,2005,178.8000030517578
mne,m,2005,105.5999984741211
mne,f,2005,73.19999694824219
mne,mf,2007,212.6999969482422
mne,m,2007,121.69999694824219
mne,f,2007,91.0
mne,mf,2008,221.89999389648438
mne,m,2008,126.69999694824219
mne,f,2008,95.0999984741211
mne,mf,2009,213.60000610351562
mne,m,2009,122.19999694824219
mne,f,2009,91.4000015258789
mne,mf,2010,209.39999389648438
mne,m,2010,119.0999984741211
mne,f,2010,90.30000305175781
mne,mf,2011,196.0
mne,m,2011,109.5999984741211
mne,f,2011,86.4000015258789
mne,mf,2012,201.0
mne,m,2012,112.19999694824219
mne,f,2012,88.80000305175781
mne,mf,2013,201.9499969482422
mne,m,2013,111.0
mne,f,2013,90.92500305175781
mne,mf,2014,216.25
mne,m,2014,119.3499984741211
mne,f,2014,96.9000015258789
msr,mf,1980,4.573999881744385
msr,mf,1981,4.664000034332275
msr,mf,1982,4.752999782562256
msr,mf,1983,4.743000030517578
msr,mf,1984,4.900000095367432
msr,mf,1985,5.050000190734863
msr,mf,1986,5.053999900817871
msr,mf,1987,5.209000110626221
msr,mf,1991,4.519999980926514
msr,m,1991,2.619999885559082
msr,f,1991,1.899999976158142
mar,mf,1990,3294.0
mar,m,1990,2476.800048828125
mar,f,1990,817.2000122070312
mar,mf,1991,3399.89990234375
mar,m,1991,2590.89990234375
mar,f,1991,809.0999755859375
mar,mf,1992,3494.300048828125
mar,m,1992,2733.5
mar,f,1992,760.7999877929688
mar,mf,1993,3659.300048828125
mar,m,1993,2874.39990234375
mar,f,1993,785.0
mar,mf,1995,3870.39990234375
mar,m,1995,2801.39990234375
mar,f,1995,1068.9000244140625
mar,mf,1996,4033.89990234375
mar,m,1996,3016.199951171875
mar,f,1996,1017.5999755859375
mar,mf,1997,4223.7998046875
mar,m,1997,3222.0
mar,f,1997,1001.7999877929688
mar,mf,1998,4168.39990234375
mar,m,1998,3238.300048828125
mar,f,1998,930.0
mar,mf,1999,4174.5
mar,m,1999,3226.300048828125
mar,f,1999,948.2000122070312
mar,mf,2000,4198.7998046875
mar,m,2000,3285.89990234375
mar,f,2000,912.7999877929688
mar,mf,2001,4371.7998046875
mar,m,2001,3452.10009765625
mar,f,2001,919.7000122070312
mar,mf,2002,9487.5
mar,m,2002,7100.60009765625
mar,f,2002,2387.0
mar,mf,2003,9602.7998046875
mar,m,2003,7074.7998046875
mar,f,2003,2528.0
mar,mf,2004,9821.900390625
mar,m,2004,7155.0
mar,f,2004,2666.89990234375
mar,mf,2005,9913.2998046875
mar,m,2005,7240.7001953125
mar,f,2005,2672.60009765625
mar,mf,2006,9927.7001953125
mar,m,2006,7233.2998046875
mar,f,2006,2694.39990234375
mar,mf,2007,10056.2001953125
mar,m,2007,7323.7001953125
mar,f,2007,2732.60009765625
mar,mf,2008,10189.2998046875
mar,m,2008,7453.5
mar,f,2008,2735.800048828125
mar,mf,2009,10284.400390625
mar,mf,2010,10404.66015625
mar,mf,2011,10509.2998046875
mar,m,2011,7744.58203125
mar,f,2011,2764.722900390625
mar,mf,2012,10510.5
mar,m,2012,7770.51513671875
mar,f,2012,2739.988037109375
moz,mf,2003,7938.4912109375
moz,m,2003,3621.24609375
moz,f,2003,4317.2451171875
mmr,mf,1980,13208.0
mmr,mf,1981,13515.0
mmr,mf,1982,13790.0
mmr,mf,1983,14185.0
mmr,mf,1984,14497.0
mmr,mf,1985,14792.0
mmr,mf,1986,15130.0
mmr,mf,1987,15505.0
mmr,mf,1988,15813.0
mmr,mf,1989,16036.0
mmr,mf,1990,15221.0
mmr,mf,1992,15737.0
mmr,mf,1993,16469.0
mmr,mf,1994,16817.0
mmr,mf,1997,17964.0
mmr,mf,1998,18359.0
nam,mf,1991,394.34100341796875
nam,m,1991,221.3090057373047
nam,f,1991,173.03199768066406
nam,mf,1997,401.20001220703125
nam,m,1997,219.44000244140625
nam,f,1997,181.75
nam,mf,2000,431.8489990234375
nam,m,2000,226.8280029296875
nam,f,2000,205.02099609375
nam,mf,2004,385.3290100097656
nam,m,2004,216.6510009765625
nam,f,2004,168.67799377441406
nam,mf,2008,331.4440002441406
nam,m,2008,186.09300231933594
nam,f,2008,145.3509979248047
nam,mf,2010,608.0040283203125
nam,m,2010,316.0690002441406
nam,f,2010,291.93499755859375
nam,mf,2011,534.9119873046875
nam,m,2011,293.4639892578125
nam,f,2011,241.447998046875
nam,mf,2012,630.093994140625
nam,m,2012,329.7040100097656
nam,f,2012,300.3900146484375
nam,mf,2013,685.6510009765625
nam,m,2013,343.32000732421875
nam,f,2013,342.33099365234375
npl,mf,1991,7339.5859375
npl,m,1991,4375.5830078125
npl,f,1991,2964.0029296875
npl,mf,1999,9463.0
npl,m,1999,4736.0
npl,f,1999,4727.0
npl,mf,2001,9900.2001953125
npl,m,2001,5606.7998046875
npl,f,2001,4293.39990234375
npl,mf,2008,11779.0
npl,m,2008,5519.0
npl,f,2008,6259.0
nld,mf,1981,5108.0
nld,m,1981,3518.0
nld,f,1981,1590.0
nld,mf,1983,5007.0
nld,m,1983,3357.0
nld,f,1983,1650.0
nld,mf,1985,5145.0
nld,m,1985,3414.0
nld,f,1985,1730.0
nld,mf,1987,5864.0
nld,m,1987,3760.0
nld,f,1987,2104.0
nld,mf,1988,6032.0
nld,m,1988,3809.0
nld,f,1988,2223.0
nld,mf,1989,6155.0
nld,m,1989,3876.0
nld,f,1989,2279.0
nld,mf,1990,6356.0
nld,m,1990,3951.0
nld,f,1990,2405.0
nld,mf,1991,6521.0
nld,m,1991,4004.0
nld,f,1991,2517.0
nld,mf,1992,6613.84619140625
nld,m,1992,4006.20703125
nld,f,1992,2607.638916015625
nld,mf,1993,6639.8828125
nld,m,1993,3983.910888671875
nld,f,1993,2655.971923828125
nld,mf,1994,6706.4580078125
nld,m,1994,3976.833984375
nld,f,1994,2729.6240234375
nld,mf,1995,6781.60595703125
nld,m,1995,4023.635986328125
nld,f,1995,2757.969970703125
nld,mf,1996,6931.76318359375
nld,m,1996,4085.534912109375
nld,f,1996,2846.22900390625
nld,mf,1997,7186.02197265625
nld,m,1997,4213.755859375
nld,f,1997,2972.26611328125
nld,mf,1998,7402.02685546875
nld,m,1998,4319.908203125
nld,f,1998,3082.118896484375
nld,mf,1999,7551.60009765625
nld,m,1999,4333.7001953125
nld,f,1999,3217.89990234375
nld,mf,2000,7806.5
nld,m,2000,4455.5
nld,f,2000,3351.0
nld,mf,2001,7995.89990234375
nld,m,2001,4519.5
nld,f,2001,3476.39990234375
nld,mf,2002,8091.89990234375
nld,m,2002,4555.39990234375
nld,f,2002,3536.39990234375
nld,mf,2003,8051.89990234375
nld,m,2003,4495.39990234375
nld,f,2003,3556.60009765625
nld,mf,2004,8004.2001953125
nld,m,2004,4445.0
nld,f,2004,3559.10009765625
nld,mf,2005,8013.2998046875
nld,m,2005,4410.7998046875
nld,f,2005,3602.5
nld,mf,2006,8152.0
nld,m,2006,4471.2998046875
nld,f,2006,3680.699951171875
nld,mf,2007,8345.099609375
nld,m,2007,4547.10009765625
nld,f,2007,3798.0
nld,mf,2008,8467.599609375
nld,m,2008,4587.60009765625
nld,f,2008,3880.0
nld,mf,2009,8443.400390625
nld,m,2009,4540.2998046875
nld,f,2009,3903.10009765625
nld,mf,2010,8226.900390625
nld,m,2010,4425.2998046875
nld,f,2010,3801.60009765625
nld,mf,2011,8152.2001953125
nld,m,2011,4377.0
nld,f,2011,3775.300048828125
nld,mf,2012,8174.5
nld,m,2012,4375.7001953125
nld,f,2012,3798.800048828125
nld,mf,2013,8103.60009765625
nld,m,2013,4324.2001953125
nld,f,2013,3779.5
nld,mf,2014,8028.5
nld,m,2014,4304.60009765625
nld,f,2014,3723.89990234375
ant,mf,1980,76.00599670410156
ant,mf,1981,79.875
ant,mf,1983,83.69300079345703
ant,m,1983,53.11399841308594
ant,f,1983,30.57900047302246
ant,mf,1984,60.07899856567383
ant,m,1984,38.224998474121094
ant,f,1984,21.854000091552734
ant,mf,1985,60.3120002746582
ant,m,1985,38.1870002746582
ant,f,1985,22.125
ant,mf,1986,59.27799987792969
ant,m,1986,37.16299819946289
ant,f,1986,22.114999771118164
ant,mf,1987,53.75199890136719
ant,mf,1989,44.233001708984375
ant,mf,1990,47.518001556396484
ant,mf,1991,50.26499938964844
ant,mf,1992,50.999000549316406
ant,m,1992,29.347000122070312
ant,f,1992,21.652999877929688
ant,mf,1993,52.435001373291016
ant,m,1993,29.558000564575195
ant,f,1993,22.87299919128418
ant,mf,1994,54.72100067138672
ant,m,1994,30.29400062561035
ant,f,1994,24.427000045776367
ant,mf,1995,54.058998107910156
ant,m,1995,30.429000854492188
ant,f,1995,23.6299991607666
ant,mf,1996,56.9640007019043
ant,m,1996,31.739999771118164
ant,f,1996,25.224000930786133
ant,mf,1997,56.244998931884766
ant,m,1997,30.450000762939453
ant,f,1997,25.79400062561035
ant,mf,1998,54.18299865722656
ant,m,1998,29.527000427246094
ant,f,1998,24.6560001373291
ant,mf,2000,52.23699951171875
ant,m,2000,27.347999572753906
ant,f,2000,24.882999420166016
ant,mf,2002,49.055999755859375
ant,mf,2003,52.13800048828125
ant,mf,2004,51.474998474121094
ant,mf,2005,51.34299850463867
ant,mf,2006,52.04999923706055
ant,mf,2007,53.77899932861328
ant,mf,2008,56.5
ant,mf,2009,59.45199966430664
ant,m,2009,28.795000076293945
ant,f,2009,30.66200065612793
ant,mf,2011,62.04199981689453
ant,m,2011,29.700000762939453
ant,f,2011,32.340999603271484
ncl,mf,1996,64.37699890136719
ncl,m,1996,39.59400177001953
ncl,f,1996,24.783000946044922
ncl,mf,2000,39.073001861572266
ncl,mf,2005,69.83899688720703
ncl,mf,2006,73.49700164794922
ncl,mf,2007,77.52400207519531
ncl,mf,2008,82.08499908447266
nzl,mf,1986,1544.0999755859375
nzl,m,1986,903.5
nzl,f,1986,640.5999755859375
nzl,mf,1987,1556.800048828125
nzl,m,1987,900.7999877929688
nzl,f,1987,656.0
nzl,mf,1988,1508.199951171875
nzl,m,1988,865.5
nzl,f,1988,642.7000122070312
nzl,mf,1989,1468.4000244140625
nzl,m,1989,839.7999877929688
nzl,f,1989,628.5999755859375
nzl,mf,1990,1481.4000244140625
nzl,m,1990,835.0
nzl,f,1990,646.4000244140625
nzl,mf,1991,1509.0
nzl,m,1991,843.0
nzl,f,1991,666.0
nzl,mf,1992,1514.0
nzl,m,1992,844.0
nzl,f,1992,670.0
nzl,mf,1993,1545.0
nzl,m,1993,863.0
nzl,f,1993,683.0
nzl,mf,1994,1612.0
nzl,m,1994,897.0
nzl,f,1994,715.0
nzl,mf,1995,1687.0
nzl,m,1995,940.0
nzl,f,1995,747.0
nzl,mf,1996,1741.0
nzl,m,1996,962.0
nzl,f,1996,779.0
nzl,mf,1997,1751.0
nzl,m,1997,967.0
nzl,f,1997,784.0
nzl,mf,1998,1739.0
nzl,m,1998,955.0
nzl,f,1998,785.0
nzl,mf,1999,1766.0
nzl,m,1999,963.0
nzl,f,1999,803.0
nzl,mf,2000,1800.0
nzl,m,2000,982.0
nzl,f,2000,818.0
nzl,mf,2001,1846.0
nzl,m,2001,1002.0
nzl,f,2001,844.0
nzl,mf,2002,1906.0
nzl,m,2002,1036.0
nzl,f,2002,871.0
nzl,mf,2003,1956.0
nzl,m,2003,1057.0
nzl,f,2003,899.0
nzl,mf,2004,2024.0
nzl,m,2004,1096.0
nzl,f,2004,929.0
nzl,mf,2005,2085.0
nzl,m,2005,1120.0
nzl,f,2005,965.0
nzl,mf,2006,2135.0
nzl,m,2006,1146.0
nzl,f,2006,988.0
nzl,mf,2007,2174.0
nzl,m,2007,1165.0
nzl,f,2007,1009.0
nzl,mf,2008,2188.0
nzl,m,2008,1165.0
nzl,f,2008,1023.0
nzl,mf,2009,2164.39990234375
nzl,m,2009,1148.5
nzl,f,2009,1015.9000244140625
nzl,mf,2010,2180.300048828125
nzl,m,2010,1161.4000244140625
nzl,f,2010,1018.7999877929688
nzl,mf,2011,2215.39990234375
nzl,m,2011,1177.800048828125
nzl,f,2011,1037.5999755859375
nzl,mf,2012,2216.10009765625
nzl,m,2012,1176.199951171875
nzl,f,2012,1039.9000244140625
nzl,mf,2013,2262.300048828125
nzl,m,2013,1202.699951171875
nzl,f,2013,1059.699951171875
nic,mf,1990,1122.4000244140625
nic,mf,1991,1117.0
nic,mf,1992,1123.699951171875
nic,mf,1993,1121.699951171875
nic,mf,1994,1176.5999755859375
nic,mf,1995,1228.199951171875
nic,mf,1996,1291.800048828125
nic,mf,1997,1369.9000244140625
nic,mf,1998,1441.800048828125
nic,mf,1999,1544.199951171875
nic,mf,2000,1637.0999755859375
nic,mf,2001,1701.699951171875
nic,mf,2003,1952.906005859375
nic,m,2003,1200.47998046875
nic,f,2003,752.426025390625
nic,mf,2004,1973.1180419921875
nic,m,2004,1239.3160400390625
nic,f,2004,733.801025390625
nic,mf,2005,2080.89794921875
nic,m,2005,1296.6259765625
nic,f,2005,784.27099609375
nic,mf,2006,2089.87890625
nic,m,2006,1303.458984375
nic,f,2006,786.4180297851562
nic,mf,2007,2078.802978515625
nic,m,2007,1307.0059814453125
nic,f,2007,771.7949829101562
nic,mf,2008,2168.368896484375
nic,m,2008,1359.9119873046875
nic,f,2008,808.4559936523438
nic,mf,2009,2096.5
nic,mf,2010,2591.699951171875
ner,mf,2005,3305.097900390625
ner,m,2005,2392.285888671875
ner,f,2005,912.81201171875
nga,mf,1983,27775.0
nga,m,1983,19017.0
nga,f,1983,8759.0
nga,mf,1986,28535.0
nga,m,1986,19406.0
nga,f,1986,9128.0
nga,mf,2004,40982.01953125
nga,m,2004,23137.939453125
nga,f,2004,17844.080078125
nga,mf,2007,40567.98046875
nga,m,2007,23183.73046875
nga,f,2007,17384.25
niu,mf,1987,0.753000020980835
niu,mf,2001,0.6629999876022339
niu,m,2001,0.3869999945163727
niu,f,2001,0.2759999930858612
niu,mf,2002,0.6439999938011169
mnp,mf,1984,4.755000114440918
mnp,mf,1985,5.383999824523926
mnp,mf,1990,26.0
mnp,m,1990,14.800000190734863
mnp,f,1990,11.199999809265137
mnp,mf,1995,24.5
mnp,m,1995,13.800000190734863
mnp,f,1995,10.600000381469727
mnp,mf,2000,42.75299835205078
nor,mf,1980,1908.0
nor,m,1980,1133.0
nor,f,1980,775.0
nor,mf,1981,1935.0
nor,m,1981,1139.0
nor,f,1981,796.0
nor,mf,1982,1943.0
nor,m,1982,1138.0
nor,f,1982,805.0
nor,mf,1983,1945.0
nor,m,1983,1127.0
nor,f,1983,818.0
nor,mf,1984,1970.0
nor,m,1984,1131.0
nor,f,1984,839.0
nor,mf,1985,2014.0
nor,m,1985,1149.0
nor,f,1985,865.0
nor,mf,1986,2086.0
nor,m,1986,1172.0
nor,f,1986,914.0
nor,mf,1987,2126.0
nor,m,1987,1188.0
nor,f,1987,938.0
nor,mf,1988,2114.0
nor,m,1988,1173.0
nor,f,1988,941.0
nor,mf,1989,2049.0
nor,m,1989,1136.0
nor,f,1989,913.0
nor,mf,1990,2030.0
nor,m,1990,1115.0
nor,f,1990,915.0
nor,mf,1991,2010.0
nor,m,1991,1095.0
nor,f,1991,914.0
nor,mf,1992,2004.0
nor,m,1992,1090.0
nor,f,1992,914.0
nor,mf,1993,2004.0
nor,m,1993,1086.0
nor,f,1993,918.0
nor,mf,1994,2035.0
nor,m,1994,1102.0
nor,f,1994,932.0
nor,mf,1995,2042.9150390625
nor,m,1995,1093.60498046875
nor,f,1995,949.3099975585938
nor,mf,1996,2112.408935546875
nor,m,1996,1134.1070556640625
nor,f,1996,978.302001953125
nor,mf,1997,2171.027099609375
nor,m,1997,1163.4129638671875
nor,f,1997,1007.614013671875
nor,mf,1998,2236.553955078125
nor,m,1998,1193.0350341796875
nor,f,1998,1043.51904296875
nor,mf,1999,2218.199951171875
nor,m,1999,1177.0999755859375
nor,f,1999,1041.199951171875
nor,mf,2000,2238.5
nor,m,2000,1188.9000244140625
nor,f,2000,1049.5999755859375
nor,mf,2001,2241.300048828125
nor,m,2001,1187.0999755859375
nor,f,2001,1054.199951171875
nor,mf,2002,2257.699951171875
nor,m,2002,1190.0999755859375
nor,f,2002,1067.5999755859375
nor,mf,2003,2224.800048828125
nor,m,2003,1169.800048828125
nor,f,2003,1055.0
nor,mf,2004,2233.300048828125
nor,m,2004,1170.4000244140625
nor,f,2004,1062.9000244140625
nor,mf,2005,2242.89990234375
nor,m,2005,1181.4000244140625
nor,f,2005,1061.5
nor,mf,2006,2307.699951171875
nor,m,2006,1215.199951171875
nor,f,2006,1092.5999755859375
nor,mf,2007,2383.300048828125
nor,m,2007,1251.5
nor,f,2007,1131.800048828125
nor,mf,2008,2457.39990234375
nor,m,2008,1290.300048828125
nor,f,2008,1167.0999755859375
nor,mf,2009,2437.39990234375
nor,m,2009,1272.5999755859375
nor,f,2009,1164.9000244140625
nor,mf,2010,2431.699951171875
nor,m,2010,1272.4000244140625
nor,f,2010,1159.199951171875
nor,mf,2011,2460.5
nor,m,2011,1286.4000244140625
nor,f,2011,1174.0999755859375
nor,mf,2012,2505.5
nor,m,2012,1314.5
nor,f,2012,1191.0
nor,mf,2013,2519.699951171875
nor,m,2013,1321.300048828125
nor,f,2013,1198.4000244140625
nor,mf,2014,2536.60009765625
nor,m,2014,1327.800048828125
nor,f,2014,1208.800048828125
omn,mf,1993,251.35499572753906
omn,m,1993,232.4499969482422
omn,f,1993,18.905000686645508
omn,mf,1996,252.22300720214844
omn,m,1996,226.843994140625
omn,f,1996,25.378999710083008
omn,mf,2000,281.6449890136719
omn,m,2000,243.07899475097656
omn,f,2000,38.56700134277344
omn,mf,2010,1099.199951171875
omn,m,2010,912.4000244140625
omn,f,2010,186.8000030517578
pak,mf,1980,24341.0
pak,mf,1981,25085.0
pak,mf,1982,25861.0
pak,mf,1983,25856.0
pak,mf,1984,26658.0
pak,mf,1985,26961.0
pak,m,1985,24360.0
pak,f,1985,2601.0
pak,mf,1986,27033.0
pak,m,1986,24259.0
pak,f,1986,2774.0
pak,mf,1987,28703.0
pak,m,1987,24913.0
pak,f,1987,3790.0
pak,mf,1988,28995.0
pak,m,1988,25616.0
pak,f,1988,3379.0
pak,mf,1989,29053.0
pak,m,1989,25667.0
pak,f,1989,3386.0
pak,mf,1990,29797.0
pak,m,1990,26324.0
pak,f,1990,3473.0
pak,mf,1991,28681.0
pak,m,1991,25068.0
pak,f,1991,3613.0
pak,mf,1992,29694.0
pak,m,1992,25415.0
pak,f,1992,4279.0
pak,mf,1993,30534.0
pak,m,1993,26258.0
pak,f,1993,4276.0
pak,mf,1994,31288.0
pak,m,1994,26732.0
pak,f,1994,4556.0
pak,mf,1995,31407.0
pak,m,1995,27591.0
pak,f,1995,3816.0
pak,mf,1996,32491.0
pak,m,1996,28543.0
pak,f,1996,3948.0
pak,mf,1997,34597.0
pak,m,1997,29942.0
pak,f,1997,4655.0
pak,mf,1998,36419.0
pak,m,1998,31344.0
pak,f,1998,5075.0
pak,mf,1999,37296.0
pak,m,1999,32099.0
pak,f,1999,5197.0
pak,mf,2000,36847.0
pak,m,2000,31688.0
pak,f,2000,5159.0
pak,mf,2001,37481.0
pak,m,2001,32233.0
pak,f,2001,5248.0
pak,mf,2002,38882.0
pak,m,2002,33189.0
pak,f,2002,5693.0
pak,mf,2003,39852.0
pak,m,2003,34017.0
pak,f,2003,5835.0
pak,mf,2004,42009.0
pak,m,2004,34903.0
pak,f,2004,7106.0
pak,mf,2005,42816.0
pak,m,2005,35573.0
pak,f,2005,7243.0
pak,mf,2006,46952.0
pak,m,2006,37808.0
pak,f,2006,9144.0
pak,mf,2007,47651.0
pak,m,2007,38118.0
pak,f,2007,9533.0
pak,mf,2008,49090.0
pak,m,2008,39064.0
pak,f,2008,10026.0
pak,mf,2009,50790.0
pak,m,2009,40037.76171875
pak,f,2009,10752.240234375
pak,mf,2010,51870.0
pak,m,2010,40567.53125
pak,f,2010,11302.4697265625
pak,mf,2011,53840.0
pak,m,2011,41731.37890625
pak,f,2011,12108.6201171875
pak,mf,2013,56010.0
pak,m,2013,43490.0
pak,f,2013,12520.0
pak,mf,2014,56520.0
pak,m,2014,43330.0
pak,f,2014,13190.0
plw,mf,1995,7.758999824523926
plw,m,1995,4.7179999351501465
plw,f,1995,3.0409998893737793
plw,mf,2000,9.383000373840332
plw,m,2000,5.827000141143799
plw,f,2000,3.555999994277954
plw,mf,2007,12.142999649047852
plw,mf,2008,11.670000076293945
pan,mf,1982,561.0999755859375
pan,m,1982,399.1000061035156
pan,f,1982,162.0
pan,mf,1983,597.2999877929688
pan,m,1983,428.5
pan,f,1983,168.8000030517578
pan,mf,1984,613.9000244140625
pan,m,1984,433.1000061035156
pan,f,1984,180.8000030517578
pan,mf,1985,627.0
pan,m,1985,441.79998779296875
pan,f,1985,185.1999969482422
pan,mf,1986,643.7999877929688
pan,m,1986,449.8999938964844
pan,f,1986,193.89999389648438
pan,mf,1987,678.3140258789062
pan,mf,1988,654.405029296875
pan,mf,1989,686.333984375
pan,mf,1991,715.1439819335938
pan,mf,1992,781.5650024414062
pan,m,1992,542.3720092773438
pan,f,1992,239.1929931640625
pan,mf,1993,815.5830078125
pan,m,1993,560.4349975585938
pan,f,1993,255.1479949951172
pan,mf,1994,831.823974609375
pan,m,1994,567.3369750976562
pan,f,1994,264.48699951171875
pan,mf,1995,866.6580200195312
pan,m,1995,587.1079711914062
pan,f,1995,279.54998779296875
pan,mf,1996,867.218994140625
pan,m,1996,586.7249755859375
pan,f,1996,280.4939880371094
pan,mf,1997,909.0549926757812
pan,m,1997,603.0859985351562
pan,f,1997,305.968994140625
pan,mf,1998,936.4749755859375
pan,m,1998,624.2949829101562
pan,f,1998,312.17999267578125
pan,mf,1999,961.4030151367188
pan,m,1999,638.02197265625
pan,f,1999,323.3810119628906
pan,mf,2000,940.1079711914062
pan,m,2000,624.9840087890625
pan,f,2000,315.1239929199219
pan,mf,2001,984.2230224609375
pan,m,2001,659.1539916992188
pan,f,2001,325.0690002441406
pan,mf,2002,1049.5250244140625
pan,m,2002,687.5570068359375
pan,f,2002,361.9679870605469
pan,mf,2003,1080.52294921875
pan,m,2003,703.2979736328125
pan,f,2003,377.2250061035156
pan,mf,2004,1134.72998046875
pan,m,2004,734.3109741210938
pan,f,2004,400.41900634765625
pan,mf,2005,1188.3050537109375
pan,m,2005,755.656005859375
pan,f,2005,432.64898681640625
pan,mf,2006,1210.698974609375
pan,m,2006,777.5449829101562
pan,f,2006,433.15399169921875
pan,mf,2007,1264.0
pan,m,2007,799.0999755859375
pan,f,2007,464.8999938964844
pan,mf,2008,1333.800048828125
pan,m,2008,837.0
pan,f,2008,496.79998779296875
pan,mf,2009,1440.801025390625
pan,m,2009,897.8300170898438
pan,f,2009,542.9710083007812
pan,mf,2010,1455.592041015625
pan,m,2010,908.8629760742188
pan,f,2010,546.72900390625
pan,mf,2011,1500.85400390625
pan,m,2011,929.35302734375
pan,f,2011,571.5009765625
pan,mf,2012,1617.1710205078125
pan,m,2012,984.530029296875
pan,f,2012,632.6409912109375
png,mf,2000,2344.73388671875
pry,mf,1982,261.07000732421875
pry,m,1982,156.5800018310547
pry,f,1982,104.48999786376953
pry,mf,1983,334.2200012207031
pry,m,1983,199.27999877929688
pry,f,1983,134.94000244140625
pry,mf,1984,360.54998779296875
pry,m,1984,207.22999572753906
pry,f,1984,153.3300018310547
pry,mf,1985,406.9800109863281
pry,m,1985,230.64999389648438
pry,f,1985,176.32000732421875
pry,mf,1986,411.7699890136719
pry,m,1986,224.80999755859375
pry,f,1986,186.9600067138672
pry,mf,1987,425.760009765625
pry,m,1987,232.9600067138672
pry,f,1987,192.80999755859375
