country,sex,year,industry_000
bol,m,1985,204.8000030517578
bol,f,1985,65.30000305175781
bol,mf,1986,211.10000610351562
bol,m,1986,159.3000030517578
bol,f,1986,51.79999923706055
bol,mf,1987,214.39999389648438
bol,m,1987,162.8000030517578
bol,f,1987,51.599998474121094
bol,mf,1988,227.3000030517578
bol,m,1988,172.89999389648438
bol,f,1988,54.400001525878906
bol,mf,1989,211.69000244140625
bol,m,1989,169.0
bol,f,1989,42.779998779296875
bol,mf,1990,231.67999267578125
bol,m,1990,188.24000549316406
bol,f,1990,43.45000076293945
bol,mf,1991,290.8900146484375
bol,m,1991,228.9600067138672
bol,f,1991,61.93000030517578
bol,mf,1992,319.0899963378906
bol,m,1992,250.86000061035156
bol,f,1992,69.25
bol,mf,1993,307.7980041503906
bol,m,1993,235.91000366210938
bol,f,1993,71.9010009765625
bol,mf,1994,353.4700012207031
bol,m,1994,271.3999938964844
bol,f,1994,81.1520004272461
bol,mf,1995,361.2099914550781
bol,m,1995,272.760009765625
bol,f,1995,88.44999694824219
bol,mf,1996,522.4000244140625
bol,m,1996,389.9800109863281
bol,f,1996,132.44000244140625
bol,mf,1997,557.260009765625
bol,m,1997,422.20001220703125
bol,f,1997,135.05999755859375
bol,mf,1999,662.541015625
bol,m,1999,486.4070129394531
bol,f,1999,176.13400268554688
bol,mf,2000,663.9429931640625
bol,m,2000,510.92498779296875
bol,f,2000,153.01800537109375
bol,mf,2001,586.8179931640625
bol,m,2001,433.50799560546875
bol,f,2001,153.30999755859375
bol,mf,2002,662.2139892578125
bol,m,2002,488.9010009765625
bol,f,2002,173.31300354003906
bol,mf,2003,860.7589721679688
bol,m,2003,648.9390258789062
bol,f,2003,211.82000732421875
bol,mf,2004,860.7000122070312
bol,m,2004,648.9000244140625
bol,f,2004,211.8000030517578
bol,mf,2005,825.7000122070312
bol,m,2005,620.0
bol,f,2005,205.8000030517578
bol,mf,2006,794.4000244140625
bol,m,2006,588.4000244140625
bol,f,2006,206.0
bol,mf,2007,919.0
bol,m,2007,725.4000244140625
bol,f,2007,193.5
bol,mf,2008,939.0419921875
bol,m,2008,706.6740112304688
bol,f,2008,232.3679962158203
bol,mf,2009,1002.9639892578125
bwa,mf,1985,29.222000122070312
bwa,m,1985,24.018999099731445
bwa,f,1985,5.203000068664551
bwa,mf,1996,88.49299621582031
bwa,m,1996,57.63999938964844
bwa,f,1996,30.85300064086914
bwa,mf,1998,96.697998046875
bwa,m,1998,66.5469970703125
bwa,f,1998,30.150999069213867
bwa,mf,2000,101.00700378417969
bwa,m,2000,70.88899993896484
bwa,f,2000,30.107999801635742
bwa,mf,2001,114.47599792480469
bwa,m,2001,82.41699981689453
bwa,f,2001,32.058998107910156
bwa,mf,2003,104.6500015258789
bwa,m,2003,68.80999755859375
bwa,f,2003,35.84199905395508
bwa,mf,2006,82.0
bwa,m,2006,54.20000076293945
bwa,f,2006,27.700000762939453
bwa,mf,2010,101.52799987792969
bwa,m,2010,74.23300170898438
bwa,f,2010,27.295000076293945
bra,mf,1981,11225.0
bra,m,1981,9383.0
bra,f,1981,1842.0
bra,mf,1982,11213.0
bra,m,1982,9227.0
bra,f,1982,1987.0
bra,mf,1983,12293.0
bra,m,1983,10113.0
bra,f,1983,2180.0
bra,mf,1984,10924.0
bra,m,1984,8973.0
bra,f,1984,1950.0
bra,mf,1985,11880.0
bra,m,1985,9654.0
bra,f,1985,2226.0
bra,mf,1986,13395.0
bra,m,1986,10717.0
bra,f,1986,2678.0
bra,mf,1987,13674.0
bra,m,1987,11067.0
bra,f,1987,2607.0
bra,mf,1988,13708.0
bra,m,1988,11100.0
bra,f,1988,2608.0
bra,mf,1989,14348.0
bra,m,1989,11444.0
bra,f,1989,2904.0
bra,mf,1990,14093.0
bra,m,1990,11264.0
bra,f,1990,2830.0
bra,mf,1992,13310.0
bra,m,1992,10748.0
bra,f,1992,2562.0
bra,mf,1993,13775.0
bra,m,1993,11042.0
bra,f,1993,2733.0
bra,mf,1995,13640.0
bra,m,1995,11056.0
bra,f,1995,2585.0
bra,mf,1996,13516.0
bra,m,1996,10959.0
bra,f,1996,2558.0
bra,mf,1997,13864.0
bra,m,1997,11245.0
bra,f,1997,2620.0
bra,mf,1998,14072.0
bra,m,1998,11409.0
bra,f,1998,2663.0
bra,mf,1999,13805.0
bra,m,1999,11064.0
bra,f,1999,2741.0
bra,mf,2000,13889.2197265625
bra,m,2000,10891.6796875
bra,f,2000,2997.541015625
bra,mf,2001,15066.0
bra,m,2001,12019.0
bra,f,2001,3047.0
bra,mf,2002,16862.0
bra,m,2002,12727.0
bra,f,2002,4135.0
bra,mf,2003,16742.0
bra,m,2003,12496.0
bra,f,2003,4247.0
bra,mf,2004,17757.0
bra,m,2004,13193.0
bra,f,2004,4564.0
bra,mf,2005,18655.0
bra,m,2005,13773.0
bra,f,2005,4882.0
bra,mf,2006,19073.0
bra,m,2006,14135.0
bra,f,2006,4936.0
bra,mf,2007,19954.0
bra,m,2007,14881.0
bra,f,2007,5072.0
bra,mf,2008,20900.01953125
bra,m,2008,15600.0498046875
bra,f,2008,5299.97021484375
bra,mf,2009,20492.380859375
bra,m,2009,15297.3701171875
bra,f,2009,5195.01123046875
bra,mf,2010,5308.6669921875
bra,mf,2011,20323.55078125
bra,m,2011,15681.5302734375
bra,f,2011,4642.01123046875
bra,mf,2012,21457.76953125
bra,m,2012,16454.58984375
bra,f,2012,5003.173828125
bra,mf,2013,21830.0390625
bra,m,2013,16899.4609375
bra,f,2013,4930.5830078125
bra,mf,2014,5293.6669921875
vgb,mf,1991,1.8200000524520874
vgb,m,1991,1.6399999856948853
vgb,f,1991,0.1899999976158142
vgb,mf,2009,2.309000015258789
vgb,mf,2010,2.052999973297119
brn,mf,1991,25.738000869750977
brn,m,1991,22.756999969482422
brn,f,1991,3.0810000896453857
brn,mf,2001,31.349000930786133
brn,m,2001,24.55699920654297
brn,f,2001,6.791999816894531
brn,mf,2014,35.4370002746582
brn,m,2014,26.365999221801758
brn,f,2014,8.90999984741211
bgr,mf,1980,1863.699951171875
bgr,mf,1981,1909.199951171875
bgr,mf,1982,1951.4000244140625
bgr,mf,1983,1983.199951171875
bgr,mf,1984,1997.300048828125
bgr,mf,1985,2008.4000244140625
bgr,mf,1986,2029.199951171875
bgr,mf,1987,2055.0
bgr,mf,1988,2041.800048828125
bgr,mf,1989,1979.0
bgr,mf,1990,1810.199951171875
bgr,mf,1991,1465.5999755859375
bgr,mf,1992,1261.9000244140625
bgr,mf,1993,1178.699951171875
bgr,mf,1994,1128.300048828125
bgr,mf,1995,1099.5999755859375
bgr,mf,1996,1065.4000244140625
bgr,mf,2000,935.5999755859375
bgr,m,2000,571.4000244140625
bgr,f,2000,364.1000061035156
bgr,mf,2001,898.2999877929688
bgr,m,2001,519.7000122070312
bgr,f,2001,378.3999938964844
bgr,mf,2002,909.2000122070312
bgr,m,2002,527.0
bgr,f,2002,382.29998779296875
bgr,mf,2003,920.0
bgr,m,2003,542.5999755859375
bgr,f,2003,377.5
bgr,mf,2004,973.0
bgr,m,2004,576.0
bgr,f,2004,397.0
bgr,mf,2005,1017.0
bgr,m,2005,616.5999755859375
bgr,f,2005,400.5
bgr,mf,2006,1067.5
bgr,m,2006,659.2000122070312
bgr,f,2006,408.29998779296875
bgr,mf,2007,1148.5
bgr,m,2007,715.7000122070312
bgr,f,2007,432.8999938964844
bgr,mf,2008,1216.0999755859375
bgr,m,2008,767.5999755859375
bgr,f,2008,448.3999938964844
bgr,mf,2009,1138.0999755859375
bgr,m,2009,730.5
bgr,f,2009,407.29998779296875
bgr,mf,2010,1005.9000244140625
bgr,m,2010,649.5
bgr,f,2010,356.29998779296875
bgr,mf,2011,925.2000122070312
bgr,m,2011,592.0999755859375
bgr,f,2011,333.0
bgr,mf,2012,911.9000244140625
bgr,m,2012,564.0999755859375
bgr,f,2012,347.79998779296875
bgr,mf,2013,878.0
bgr,m,2013,549.0999755859375
bgr,f,2013,328.79998779296875
bgr,mf,2014,887.0999755859375
bgr,m,2014,563.2000122070312
bgr,f,2014,323.8999938964844
bfa,mf,1994,154.43899536132812
bfa,mf,2003,173.45599365234375
bfa,m,2003,118.2979965209961
bfa,f,2003,55.15800094604492
bfa,mf,2006,269.0559997558594
bfa,m,2006,176.031005859375
bfa,f,2006,93.0250015258789
bdi,mf,1998,57.2869987487793
bdi,m,1998,46.979000091552734
bdi,f,1998,10.307999610900879
khm,mf,1998,204.9759979248047
khm,m,1998,119.18499755859375
khm,f,1998,86.5009994506836
khm,mf,2000,444.1860046386719
khm,m,2000,181.38699340820312
khm,f,2000,262.79901123046875
khm,mf,2001,656.22802734375
khm,m,2001,263.3699951171875
khm,f,2001,392.8580017089844
khm,mf,2004,861.77197265625
khm,m,2004,401.2090148925781
khm,f,2004,460.56298828125
khm,mf,2008,597.0079956054688
khm,m,2008,275.8659973144531
khm,f,2008,321.1419982910156
khm,mf,2010,1246.4990234375
khm,m,2010,645.9320068359375
khm,f,2010,600.5670166015625
cmr,mf,1986,260.44000244140625
cmr,mf,2001,471.8110046386719
cmr,m,2001,272.7690124511719
cmr,f,2001,199.04400634765625
can,mf,1980,3055.0
can,m,1980,2390.0
can,f,1980,665.0
can,mf,1981,3111.0
can,m,1981,2430.0
can,f,1981,680.0
can,mf,1982,2815.0
can,m,1982,2193.0
can,f,1982,623.0
can,mf,1983,2727.0
can,m,1983,2096.0
can,f,1983,631.0
can,mf,1984,2816.0
can,m,1984,2163.0
can,f,1984,654.0
can,mf,1985,2849.0
can,m,1985,2193.0
can,f,1985,658.0
can,mf,1986,2908.0
can,m,1986,2223.0
can,f,1986,685.0
can,mf,1987,3148.5
can,m,1987,2430.60009765625
can,f,1987,717.9000244140625
can,mf,1988,3263.0
can,m,1988,2505.39990234375
can,f,1988,757.7000122070312
can,mf,1989,3349.0
can,m,1989,2579.0
can,f,1989,770.0999755859375
can,mf,1990,3271.800048828125
can,m,1990,2517.300048828125
can,f,1990,754.5
can,mf,1991,3034.300048828125
can,m,1991,2324.89990234375
can,f,1991,709.0999755859375
can,mf,1992,2918.0
can,m,1992,2223.5
can,f,1992,694.5
can,mf,1993,2841.60009765625
can,m,1993,2184.199951171875
can,f,1993,657.4000244140625
can,mf,1994,2913.39990234375
can,m,1994,2247.5
can,f,1994,665.7999877929688
can,mf,1995,3007.89990234375
can,m,1995,2299.89990234375
can,f,1995,707.7999877929688
can,mf,1996,3021.10009765625
can,m,1996,2316.60009765625
can,f,1996,704.7999877929688
can,mf,1997,3129.699951171875
can,m,1997,2388.800048828125
can,f,1997,740.7999877929688
can,mf,1998,3206.800048828125
can,m,1998,2450.300048828125
can,f,1998,756.4000244140625
can,mf,1999,3294.10009765625
can,m,1999,2510.300048828125
can,f,1999,783.7999877929688
can,mf,2000,3408.199951171875
can,m,2000,2599.39990234375
can,f,2000,808.7000122070312
can,mf,2001,3340.199951171875
can,m,2001,2573.199951171875
can,f,2001,767.0
can,mf,2002,3445.300048828125
can,m,2002,2641.5
can,f,2002,803.7999877929688
can,mf,2003,3488.199951171875
can,m,2003,2673.0
can,f,2003,815.0999755859375
can,mf,2004,3561.39990234375
can,m,2004,2733.10009765625
can,f,2004,828.2000122070312
can,mf,2005,3555.10009765625
can,m,2005,2755.60009765625
can,f,2005,799.5999755859375
can,mf,2006,3526.10009765625
can,m,2006,2732.5
can,f,2006,793.5999755859375
can,mf,2007,3538.10009765625
can,m,2007,2742.699951171875
can,f,2007,795.4000244140625
can,mf,2008,3561.199951171875
can,m,2008,2791.89990234375
can,f,2008,769.4000244140625
can,mf,2009,3312.199951171875
can,m,2009,2607.5
can,f,2009,704.7000122070312
can,mf,2010,3336.39990234375
can,m,2010,2655.300048828125
can,f,2010,681.0999755859375
can,mf,2011,3414.800048828125
can,m,2011,2690.300048828125
can,f,2011,724.5
can,mf,2012,3488.10009765625
can,m,2012,2752.89990234375
can,f,2012,735.2000122070312
can,mf,2013,3518.0
can,m,2013,2791.60009765625
can,f,2013,726.4000244140625
can,mf,2014,3516.39990234375
can,m,2014,2801.10009765625
can,f,2014,715.4000244140625
cym,mf,1991,2.9600000381469727
cym,m,1991,2.799999952316284
cym,f,1991,0.1899999976158142
cym,mf,2005,7.873000144958496
cym,m,2005,7.315000057220459
cym,f,2005,0.5580000281333923
cym,mf,2006,7.453000068664551
cym,m,2006,6.860000133514404
cym,f,2006,0.5929999947547913
cym,mf,2007,6.854000091552734
cym,m,2007,6.144999980926514
cym,f,2007,0.7099999785423279
cym,mf,2008,7.138999938964844
cym,m,2008,6.343999862670898
cym,f,2008,0.7960000038146973
cym,mf,2009,6.26200008392334
cym,m,2009,5.513999938964844
cym,f,2009,0.746999979019165
cym,mf,2010,5.105999946594238
cym,m,2010,4.566999912261963
cym,f,2010,0.5389999747276306
cym,mf,2011,4.99399995803833
cym,m,2011,4.28000020980835
cym,f,2011,0.7139999866485596
cym,mf,2012,5.570000171661377
cym,m,2012,4.747000217437744
cym,f,2012,0.8220000267028809
cym,mf,2013,5.5920000076293945
cym,m,2013,5.23199987411499
cym,f,2013,0.36000001430511475
tcd,mf,1993,44.14699935913086
tcd,m,1993,36.665000915527344
tcd,f,1993,7.638999938964844
chl,mf,1980,771.7999877929688
chl,m,1980,615.9000244140625
chl,f,1980,156.0
chl,mf,1981,775.9000244140625
chl,m,1981,633.7999877929688
chl,f,1981,142.0
chl,mf,1982,536.5999755859375
chl,m,1982,430.29998779296875
chl,f,1982,106.69999694824219
chl,mf,1983,582.5999755859375
chl,m,1983,466.0
chl,f,1983,115.5999984741211
chl,mf,1984,676.2999877929688
chl,m,1984,544.0999755859375
chl,f,1984,132.10000610351562
chl,mf,1985,752.4000244140625
chl,m,1985,623.5999755859375
chl,f,1985,128.6999969482422
chl,mf,1986,825.5
chl,m,1986,678.9000244140625
chl,f,1986,146.3000030517578
chl,mf,1987,923.5999755859375
chl,m,1987,759.7000122070312
chl,f,1987,163.8000030517578
chl,mf,1988,1060.199951171875
chl,m,1988,878.5
chl,f,1988,181.39999389648438
chl,mf,1989,1171.800048828125
chl,m,1989,959.4000244140625
chl,f,1989,212.10000610351562
chl,mf,1990,1125.9000244140625
chl,m,1990,932.9000244140625
chl,f,1990,192.6999969482422
chl,mf,1991,1194.0
chl,m,1991,989.2999877929688
chl,f,1991,204.60000610351562
chl,mf,1992,1263.4000244140625
chl,m,1992,1035.0
chl,f,1992,228.3000030517578
chl,mf,1993,1357.4000244140625
chl,m,1993,1097.199951171875
chl,f,1993,260.1000061035156
chl,mf,1994,1299.5999755859375
chl,m,1994,1059.0999755859375
chl,f,1994,240.60000610351562
chl,mf,1995,1309.5
chl,m,1995,1074.5
chl,f,1995,235.10000610351562
chl,mf,1996,1408.9000244140625
chl,m,1996,1157.5
chl,f,1996,251.60000610351562
chl,mf,1997,1468.5999755859375
chl,m,1997,1217.9000244140625
chl,f,1997,250.60000610351562
chl,mf,1998,1386.5
chl,m,1998,1136.5
chl,f,1998,250.10000610351562
chl,mf,1999,1265.9000244140625
chl,m,1999,1039.0999755859375
chl,f,1999,226.8000030517578
chl,mf,2000,1259.0
chl,m,2000,1041.0999755859375
chl,f,2000,217.6999969482422
chl,mf,2001,1310.9000244140625
chl,m,2001,1076.5999755859375
chl,f,2001,234.1999969482422
chl,mf,2002,1319.5999755859375
chl,m,2002,1099.300048828125
chl,f,2002,220.3000030517578
chl,mf,2003,1327.699951171875
chl,m,2003,1101.4000244140625
chl,f,2003,226.39999389648438
chl,mf,2004,2493.093017578125
chl,mf,2005,2576.219970703125
chl,mf,2006,2613.758056640625
chl,mf,2007,2704.7509765625
chl,mf,2008,2806.615966796875
chl,mf,2009,2756.824951171875
chl,mf,2010,1734.281982421875
chl,m,2010,1429.5439453125
chl,f,2010,304.7380065917969
chl,mf,2011,1742.0860595703125
chl,m,2011,1436.9010009765625
chl,f,2011,305.1830139160156
chl,mf,2012,1839.4029541015625
chl,m,2012,1524.22705078125
chl,f,2012,315.1759948730469
chl,mf,2013,1875.864013671875
chl,m,2013,1535.7989501953125
chl,f,2013,340.06500244140625
chn,mf,1987,117260.0
chn,mf,1988,121520.0
chn,mf,1989,119760.0
chn,mf,1990,121220.0
chn,mf,1991,124290.0
chn,mf,1992,128740.0
chn,mf,1993,135170.0
chn,mf,1994,139620.0
chn,mf,1995,143150.0
chn,mf,1996,143460.0
chn,mf,1997,142120.0
chn,mf,1998,126500.0
chn,mf,1999,124730.0
chn,mf,2000,124760.0
chn,mf,2001,126010.0
chn,mf,2002,130480.0
chn,mf,2003,46001.0
chn,m,2003,29666.0
chn,f,2003,16335.0
chn,mf,2004,46931.0
chn,m,2004,30238.0
chn,f,2004,16693.0
chn,mf,2005,49466.0
chn,m,2005,32106.0
chn,f,2005,17360.0
chn,mf,2006,51725.0
chn,m,2006,33641.0
chn,f,2006,18084.0
chn,mf,2007,53546.0
chn,m,2007,35168.0
chn,f,2007,18378.0
chn,mf,2008,53537.4296875
chn,mf,2009,55308.0
chn,mf,2010,57772.0
chn,mf,2011,67594.0
col,mf,1980,1087.9000244140625
col,m,1980,770.5
col,f,1980,317.3999938964844
col,mf,1985,909.5999755859375
col,m,1985,646.7000122070312
col,f,1985,262.8999938964844
col,mf,1986,942.2000122070312
col,m,1986,650.5999755859375
col,f,1986,291.3999938964844
col,mf,1987,1032.5
col,m,1987,714.4000244140625
col,f,1987,318.29998779296875
col,mf,1988,1071.0
col,m,1988,734.0
col,f,1988,337.0
col,mf,1989,1096.4000244140625
col,m,1989,748.9000244140625
col,f,1989,347.3999938964844
col,mf,1990,1335.199951171875
col,m,1990,910.2999877929688
col,f,1990,425.0
col,mf,1991,1486.0999755859375
col,m,1991,972.7999877929688
col,f,1991,513.5
col,mf,1992,1546.5
col,m,1992,1023.2999877929688
col,f,1992,523.0999755859375
col,mf,1993,1658.300048828125
col,m,1993,1096.4000244140625
col,f,1993,561.2000122070312
col,mf,1994,1691.800048828125
col,m,1994,1147.199951171875
col,f,1994,544.5
col,mf,1995,1721.4000244140625
col,m,1995,1167.300048828125
col,f,1995,554.0999755859375
col,mf,1996,1612.5
col,m,1996,1072.0999755859375
col,f,1996,540.4000244140625
col,mf,1997,1560.800048828125
col,m,1997,1047.199951171875
col,f,1997,513.5999755859375
col,mf,1998,1498.699951171875
col,m,1998,985.2999877929688
col,f,1998,513.4000244140625
col,mf,1999,1357.9000244140625
col,m,1999,856.4000244140625
col,f,1999,501.5
col,mf,2000,1509.5
col,m,2000,978.7999877929688
col,f,2000,530.7999877929688
col,mf,2001,2874.68310546875
col,m,2001,2045.10400390625
col,f,2001,829.5789794921875
col,mf,2002,3221.89990234375
col,m,2002,2174.199951171875
col,f,2002,1047.800048828125
col,mf,2003,3169.39990234375
col,m,2003,2107.5
col,f,2003,1061.800048828125
col,mf,2004,3320.89990234375
col,m,2004,2194.5
col,f,2004,1126.5
col,mf,2005,3313.699951171875
col,m,2005,2227.699951171875
col,f,2005,1086.0
col,mf,2006,3342.970947265625
col,m,2006,2297.787109375
col,f,2006,1045.1839599609375
col,mf,2007,3453.39990234375
col,m,2007,2387.0
col,f,2007,1066.300048828125
col,mf,2008,3441.89990234375
col,m,2008,2413.0
col,f,2008,1028.9000244140625
col,mf,2009,3650.424072265625
col,m,2009,2487.06689453125
col,f,2009,1163.3570556640625
col,mf,2010,3809.451904296875
col,m,2010,2587.43603515625
col,f,2010,1222.0159912109375
col,mf,2011,4101.55615234375
col,m,2011,2810.381103515625
col,f,2011,1291.1739501953125
col,mf,2012,4241.7568359375
col,m,2012,2887.364990234375
col,f,2012,1354.39404296875
col,mf,2013,4085.2890625
col,m,2013,2817.798095703125
col,f,2013,1267.490966796875
col,mf,2014,4223.716796875
col,m,2014,2951.0
col,f,2014,1272.7149658203125
cog,mf,2005,245.3780059814453
cog,m,2005,116.1719970703125
cog,f,2005,129.2050018310547
cok,mf,2011,0.8149999976158142
cok,m,2011,0.6549999713897705
cok,f,2011,0.1599999964237213
cri,mf,1980,174.10000610351562
cri,m,1980,138.6999969482422
cri,f,1980,35.400001525878906
cri,mf,1981,160.8000030517578
cri,m,1981,124.0
cri,f,1981,36.70000076293945
cri,mf,1982,159.10000610351562
cri,m,1982,119.69999694824219
cri,f,1982,39.400001525878906
cri,mf,1983,166.3000030517578
cri,m,1983,124.5
cri,f,1983,41.79999923706055
cri,mf,1984,169.10000610351562
cri,m,1984,129.10000610351562
cri,f,1984,40.0
cri,mf,1985,173.1999969482422
cri,m,1985,131.39999389648438
cri,f,1985,41.79999923706055
cri,mf,1986,195.6999969482422
cri,m,1986,149.0
cri,f,1986,46.599998474121094
cri,mf,1987,227.8000030517578
cri,m,1987,170.60000610351562
cri,f,1987,57.099998474121094
cri,mf,1988,227.89999389648438
cri,m,1988,164.5
cri,f,1988,63.400001525878906
cri,mf,1989,258.3999938964844
cri,m,1989,185.0
cri,f,1989,73.4000015258789
cri,mf,1990,263.0
cri,m,1990,193.39999389648438
cri,f,1990,69.69999694824219
cri,mf,1991,265.0
cri,m,1991,187.39999389648438
cri,f,1991,77.5999984741211
cri,mf,1992,273.1000061035156
cri,m,1992,197.0
cri,f,1992,75.9000015258789
cri,mf,1993,281.70001220703125
cri,m,1993,208.6999969482422
cri,f,1993,72.80000305175781
cri,mf,1994,297.0
cri,m,1994,221.5
cri,f,1994,75.4000015258789
cri,mf,1995,281.1000061035156
cri,m,1995,207.60000610351562
cri,f,1995,73.5
cri,mf,1996,266.8999938964844
cri,m,1996,204.0
cri,f,1996,63.0
cri,mf,1997,290.1000061035156
cri,m,1997,224.39999389648438
cri,f,1997,65.69999694824219
cri,mf,1998,299.3999938964844
cri,m,1998,225.3000030517578
cri,f,1998,74.0999984741211
cri,mf,1999,301.8999938964844
cri,m,1999,228.6999969482422
cri,f,1999,73.19999694824219
cri,mf,2000,293.5
cri,m,2000,224.8000030517578
cri,f,2000,68.69999694824219
cri,mf,2001,362.20001220703125
cri,m,2001,269.6000061035156
cri,f,2001,92.5
cri,mf,2002,357.1000061035156
cri,m,2002,274.70001220703125
cri,f,2002,82.4000015258789
cri,mf,2003,364.0
cri,m,2003,281.5
cri,f,2003,82.5999984741211
cri,mf,2004,364.0
cri,m,2004,289.79998779296875
cri,f,2004,73.5999984741211
cri,mf,2005,382.8999938964844
cri,m,2005,304.3999938964844
cri,f,2005,78.5999984741211
cri,mf,2006,397.29998779296875
cri,m,2006,313.20001220703125
cri,f,2006,84.19999694824219
cri,mf,2007,427.1000061035156
cri,m,2007,336.1000061035156
cri,f,2007,91.0
cri,mf,2008,422.1000061035156
cri,m,2008,327.29998779296875
cri,f,2008,94.9000015258789
cri,mf,2009,389.9909973144531
cri,m,2009,306.0150146484375
cri,f,2009,83.97599792480469
cri,mf,2010,370.1239929199219
cri,m,2010,287.9020080566406
cri,f,2010,82.22200012207031
cri,mf,2011,393.41900634765625
cri,m,2011,307.14898681640625
cri,f,2011,86.2699966430664
cri,mf,2012,392.14898681640625
cri,m,2012,306.1619873046875
cri,f,2012,85.98699951171875
cri,mf,2013,383.9259948730469
cri,m,2013,295.7130126953125
cri,f,2013,88.21299743652344
hrv,mf,1996,448.3999938964844
hrv,m,1996,301.20001220703125
hrv,f,1996,149.1999969482422
hrv,mf,1997,470.6000061035156
hrv,m,1997,315.20001220703125
hrv,f,1997,155.3000030517578
hrv,mf,1998,459.3999938964844
hrv,m,1998,302.29998779296875
hrv,f,1998,157.10000610351562
hrv,mf,1999,457.1000061035156
hrv,m,1999,304.3999938964844
hrv,f,1999,152.6999969482422
hrv,mf,2000,447.70001220703125
hrv,m,2000,307.79998779296875
hrv,f,2000,139.89999389648438
hrv,mf,2001,440.3999938964844
hrv,m,2001,301.5
hrv,f,2001,138.89999389648438
hrv,mf,2002,452.6000061035156
hrv,m,2002,314.5
hrv,f,2002,138.1999969482422
hrv,mf,2003,462.8999938964844
hrv,m,2003,328.5
hrv,f,2003,134.39999389648438
hrv,mf,2004,468.5
hrv,m,2004,340.29998779296875
hrv,f,2004,128.1999969482422
hrv,mf,2005,449.29998779296875
hrv,m,2005,321.70001220703125
hrv,f,2005,127.5999984741211
hrv,mf,2006,463.0
hrv,m,2006,335.5
hrv,f,2006,127.5
hrv,mf,2007,529.7000122070312
hrv,m,2007,391.3999938964844
hrv,f,2007,138.3000030517578
hrv,mf,2008,545.5999755859375
hrv,m,2008,404.79998779296875
hrv,f,2008,140.8000030517578
hrv,mf,2009,508.3999938964844
hrv,m,2009,378.6000061035156
