country,sex,year,not_adequately_defined
tha,m,1995,0.0
tha,f,1995,0.0
tha,mf,1996,0.10000000149011612
tha,m,1996,0.0
tha,f,1996,0.10000000149011612
tha,mf,1997,0.0
tha,m,1997,0.0
tha,f,1997,0.0
tha,mf,1998,0.0
tha,m,1998,0.0
tha,f,1998,0.0
tha,mf,1999,0.0
tha,m,1999,0.0
tha,f,1999,0.10000000149011612
tha,mf,2000,0.0
tha,m,2000,0.0
tha,f,2000,0.0
tha,mf,2001,0.10000000149011612
tha,m,2001,0.10000000149011612
tha,f,2001,0.10000000149011612
tha,mf,2002,0.0
tha,m,2002,0.0
tha,f,2002,0.10000000149011612
tha,mf,2003,0.10000000149011612
tha,m,2003,0.10000000149011612
tha,f,2003,0.10000000149011612
tha,mf,2004,0.10000000149011612
tha,m,2004,0.10000000149011612
tha,f,2004,0.10000000149011612
tha,mf,2005,0.10000000149011612
tha,m,2005,0.10000000149011612
tha,f,2005,0.10000000149011612
tha,mf,2006,0.20000000298023224
tha,m,2006,0.20000000298023224
tha,f,2006,0.20000000298023224
tha,mf,2007,0.10000000149011612
tha,m,2007,0.10000000149011612
tha,f,2007,0.10000000149011612
tha,mf,2008,0.10000000149011612
tha,m,2008,0.10000000149011612
tha,f,2008,0.10000000149011612
tha,mf,2009,0.10000000149011612
tha,m,2009,0.10000000149011612
tha,f,2009,0.10000000149011612
tha,mf,2010,0.10000000149011612
tha,m,2010,0.10000000149011612
tha,f,2010,0.10000000149011612
tha,mf,2011,0.10000000149011612
tha,m,2011,0.10000000149011612
tha,f,2011,0.0
tha,mf,2012,0.10000000149011612
tha,m,2012,0.10000000149011612
tha,f,2012,0.10000000149011612
tha,mf,2013,0.20000000298023224
tha,m,2013,0.20000000298023224
tha,f,2013,0.30000001192092896
tls,mf,2001,3.200000047683716
tls,m,2001,3.799999952316284
tls,f,2001,2.0
tls,mf,2007,4.900000095367432
tls,m,2007,5.5
tls,f,2007,3.799999952316284
tls,mf,2010,0.30000001192092896
tls,m,2010,0.5
tls,f,2010,0.10000000149011612
tgo,mf,2006,1.600000023841858
tgo,m,2006,1.399999976158142
tgo,f,2006,1.7000000476837158
ton,mf,1984,
ton,m,1984,
ton,f,1984,
ton,mf,2003,
ton,m,2003,
ton,f,2003,
tto,mf,1980,0.20000000298023224
tto,m,1980,0.30000001192092896
tto,f,1980,0.0
tto,mf,1981,0.30000001192092896
tto,m,1981,0.30000001192092896
tto,f,1981,0.30000001192092896
tto,mf,1982,0.20000000298023224
tto,m,1982,0.20000000298023224
tto,f,1982,0.20000000298023224
tto,mf,1983,0.0
tto,m,1983,0.0
tto,f,1983,0.0
tto,mf,1984,0.0
tto,m,1984,0.0
tto,f,1984,0.0
tto,mf,1985,0.10000000149011612
tto,m,1985,0.0
tto,f,1985,0.10000000149011612
tto,mf,1986,0.0
tto,m,1986,0.0
tto,f,1986,0.0
tto,mf,1987,0.0
tto,m,1987,0.0
tto,f,1987,0.10000000149011612
tto,mf,1988,0.10000000149011612
tto,m,1988,0.10000000149011612
tto,f,1988,0.10000000149011612
tto,mf,1989,0.10000000149011612
tto,m,1989,0.10000000149011612
tto,f,1989,0.10000000149011612
tto,mf,1990,0.10000000149011612
tto,m,1990,0.0
tto,f,1990,0.10000000149011612
tto,mf,1991,0.10000000149011612
tto,m,1991,0.10000000149011612
tto,f,1991,0.10000000149011612
tto,mf,1992,0.0
tto,m,1992,0.0
tto,f,1992,0.10000000149011612
tto,mf,1993,0.0
tto,m,1993,0.0
tto,f,1993,0.10000000149011612
tto,mf,1994,0.0
tto,m,1994,0.0
tto,f,1994,0.0
tto,mf,1995,0.0
tto,m,1995,0.0
tto,f,1995,0.10000000149011612
tto,mf,1996,0.0
tto,m,1996,0.0
tto,f,1996,0.10000000149011612
tto,mf,1997,0.10000000149011612
tto,m,1997,0.10000000149011612
tto,f,1997,0.10000000149011612
tto,mf,1998,0.10000000149011612
tto,m,1998,0.10000000149011612
tto,f,1998,0.10000000149011612
tto,mf,1999,0.10000000149011612
tto,m,1999,0.10000000149011612
tto,f,1999,0.10000000149011612
tto,mf,2000,0.10000000149011612
tto,m,2000,0.10000000149011612
tto,f,2000,0.10000000149011612
tto,mf,2001,0.30000001192092896
tto,m,2001,0.20000000298023224
tto,f,2001,0.4000000059604645
tto,mf,2002,0.20000000298023224
tto,m,2002,0.30000001192092896
tto,f,2002,0.20000000298023224
tto,mf,2003,0.4000000059604645
tto,m,2003,0.30000001192092896
tto,f,2003,0.4000000059604645
tto,mf,2004,0.30000001192092896
tto,m,2004,0.30000001192092896
tto,f,2004,0.4000000059604645
tto,mf,2005,0.4000000059604645
tto,m,2005,0.4000000059604645
tto,f,2005,0.4000000059604645
tto,mf,2006,0.30000001192092896
tto,m,2006,0.30000001192092896
tto,f,2006,0.30000001192092896
tto,mf,2007,0.10000000149011612
tto,m,2007,0.0
tto,f,2007,0.10000000149011612
tto,mf,2008,0.10000000149011612
tto,m,2008,0.10000000149011612
tto,f,2008,0.0
tun,mf,1980,4.099999904632568
tun,m,1980,4.599999904632568
tun,f,1980,2.700000047683716
tun,mf,1981,4.0
tun,mf,1982,3.9000000953674316
tun,mf,1989,1.600000023841858
tun,m,1989,1.600000023841858
tun,f,1989,1.2000000476837158
tun,mf,2007,0.8999999761581421
tun,mf,2008,0.8999999761581421
tun,mf,2009,0.8999999761581421
tun,mf,2010,0.8999999761581421
tun,mf,2011,0.699999988079071
tun,mf,2012,0.4000000059604645
tun,mf,2013,0.4000000059604645
tun,mf,2014,0.20000000298023224
tur,mf,1982,0.5
tur,m,1982,0.5
tur,f,1982,0.5
tur,mf,1983,0.20000000298023224
tur,m,1983,0.20000000298023224
tur,f,1983,0.699999988079071
tur,mf,1984,0.10000000149011612
tur,m,1984,0.10000000149011612
tur,f,1984,0.10000000149011612
tur,mf,1985,0.0
tur,m,1985,0.0
tur,f,1985,0.0
tur,mf,1988,
tur,m,1988,
tur,f,1988,
tur,mf,1989,
tur,m,1989,
tur,f,1989,
tur,mf,1990,
tur,m,1990,
tur,f,1990,
tur,mf,1991,
tur,m,1991,
tur,f,1991,
tur,mf,1992,
tur,m,1992,
tur,f,1992,
tur,mf,1993,
tur,m,1993,
tur,f,1993,
tur,mf,1994,
tur,m,1994,
tur,f,1994,
tur,mf,1995,
tur,m,1995,
tur,f,1995,
tur,mf,1996,
tur,m,1996,
tur,f,1996,
tur,mf,1997,
tur,m,1997,
tur,f,1997,
tur,mf,1998,
tur,m,1998,
tur,f,1998,
tur,mf,1999,
tur,m,1999,
tur,f,1999,
tur,mf,2000,
tur,m,2000,
tur,f,2000,
tur,mf,2001,
tur,m,2001,
tur,f,2001,
tur,mf,2002,
tur,m,2002,
tur,f,2002,
tur,mf,2003,
tur,m,2003,
tur,f,2003,
tur,mf,2004,
tur,m,2004,
tur,f,2004,
tur,mf,2005,
tur,m,2005,
tur,f,2005,
tur,mf,2006,
tur,m,2006,
tur,f,2006,
tur,mf,2007,
tur,m,2007,
tur,f,2007,
tur,mf,2008,
tur,m,2008,
tur,f,2008,
tur,mf,2009,
tur,m,2009,
tur,f,2009,
tur,mf,2010,
tur,m,2010,
tur,f,2010,
tur,mf,2011,
tur,m,2011,
tur,f,2011,
tur,mf,2012,
tur,m,2012,
tur,f,2012,
tur,mf,2013,
tur,m,2013,
tur,f,2013,
tur,mf,2014,
tur,m,2014,
tur,f,2014,
tca,mf,2001,8.899999618530273
tca,mf,2002,7.800000190734863
tca,mf,2003,9.699999809265137
tca,mf,2004,7.099999904632568
tca,mf,2005,10.899999618530273
tca,mf,2006,2.4000000953674316
tca,mf,2007,2.0999999046325684
tca,mf,2008,1.7000000476837158
uga,mf,2002,
uga,mf,2003,
uga,m,2003,
uga,f,2003,
uga,mf,2005,0.699999988079071
uga,mf,2009,
uga,m,2009,
uga,f,2009,
uga,mf,2013,7.800000190734863
ukr,mf,1987,
ukr,mf,1988,
ukr,mf,1989,
ukr,mf,1990,55.29999923706055
ukr,mf,1991,56.400001525878906
ukr,mf,1992,56.5
ukr,mf,1993,34.099998474121094
ukr,mf,1994,32.5
ukr,mf,1995,35.5
ukr,mf,1996,37.29999923706055
ukr,mf,1997,39.0
ukr,mf,1998,39.5
ukr,mf,1999,40.29999923706055
ukr,mf,2000,42.5
ukr,mf,2001,
ukr,mf,2002,
ukr,mf,2003,
ukr,mf,2004,
ukr,mf,2005,
ukr,mf,2006,
ukr,mf,2007,
ukr,mf,2008,
ukr,mf,2009,0.800000011920929
ukr,m,2009,0.6000000238418579
ukr,f,2009,1.0
ukr,mf,2011,
ukr,m,2011,
ukr,f,2011,
ukr,mf,2012,
ukr,m,2012,
ukr,f,2012,
ukr,mf,2013,
ukr,m,2013,
ukr,f,2013,
ukr,mf,2014,
ukr,m,2014,
ukr,f,2014,
are,mf,1995,0.10000000149011612
are,m,1995,0.10000000149011612
are,f,1995,0.10000000149011612
are,mf,2000,0.10000000149011612
are,m,2000,0.10000000149011612
are,f,2000,0.10000000149011612
are,mf,2005,0.699999988079071
are,m,2005,0.699999988079071
are,f,2005,1.2999999523162842
are,mf,2008,0.20000000298023224
are,m,2008,0.20000000298023224
are,f,2008,0.20000000298023224
are,mf,2009,0.0
are,m,2009,0.0
are,f,2009,0.0
gbr,mf,1980,1.2999999523162842
gbr,m,1980,2.0
gbr,f,1980,0.20000000298023224
gbr,mf,1981,1.399999976158142
gbr,m,1981,2.200000047683716
gbr,f,1981,0.20000000298023224
gbr,mf,1982,1.399999976158142
gbr,m,1982,2.200000047683716
gbr,f,1982,0.20000000298023224
gbr,mf,1983,1.399999976158142
gbr,m,1983,2.200000047683716
gbr,f,1983,0.20000000298023224
gbr,mf,1984,1.2999999523162842
gbr,m,1984,2.200000047683716
gbr,f,1984,0.20000000298023224
gbr,mf,1985,1.2999999523162842
gbr,m,1985,2.200000047683716
gbr,f,1985,0.20000000298023224
gbr,mf,1986,1.2999999523162842
gbr,m,1986,2.200000047683716
gbr,f,1986,0.20000000298023224
gbr,mf,1987,1.2999999523162842
gbr,m,1987,2.0999999046325684
gbr,f,1987,0.10000000149011612
gbr,mf,1988,0.5
gbr,m,1988,0.6000000238418579
gbr,f,1988,0.4000000059604645
gbr,mf,1989,0.6000000238418579
gbr,m,1989,0.800000011920929
gbr,f,1989,0.4000000059604645
gbr,mf,1990,0.699999988079071
gbr,m,1990,0.800000011920929
gbr,f,1990,0.5
gbr,mf,1991,0.8999999761581421
gbr,m,1991,1.0
gbr,f,1991,0.8999999761581421
gbr,mf,1992,0.4000000059604645
gbr,m,1992,0.5
gbr,f,1992,0.4000000059604645
gbr,mf,1993,0.6000000238418579
gbr,m,1993,0.699999988079071
gbr,f,1993,0.5
gbr,mf,1994,0.6000000238418579
gbr,m,1994,0.699999988079071
gbr,f,1994,0.4000000059604645
gbr,mf,1995,0.5
gbr,m,1995,0.6000000238418579
gbr,f,1995,0.30000001192092896
gbr,mf,1996,0.5
gbr,m,1996,0.6000000238418579
gbr,f,1996,0.30000001192092896
gbr,mf,1997,0.30000001192092896
gbr,m,1997,0.4000000059604645
gbr,f,1997,0.20000000298023224
gbr,mf,1998,0.30000001192092896
gbr,m,1998,0.4000000059604645
gbr,f,1998,0.20000000298023224
gbr,mf,1999,0.30000001192092896
gbr,m,1999,0.4000000059604645
gbr,f,1999,0.20000000298023224
gbr,mf,2000,0.30000001192092896
gbr,m,2000,0.30000001192092896
gbr,f,2000,0.20000000298023224
gbr,mf,2001,0.30000001192092896
gbr,m,2001,0.4000000059604645
gbr,f,2001,0.20000000298023224
gbr,mf,2002,0.20000000298023224
gbr,m,2002,0.20000000298023224
gbr,f,2002,0.20000000298023224
gbr,mf,2003,0.20000000298023224
gbr,m,2003,0.20000000298023224
gbr,f,2003,0.10000000149011612
gbr,mf,2004,0.30000001192092896
gbr,m,2004,0.30000001192092896
gbr,f,2004,0.20000000298023224
gbr,mf,2005,0.30000001192092896
gbr,m,2005,0.30000001192092896
gbr,f,2005,0.20000000298023224
gbr,mf,2006,0.30000001192092896
gbr,m,2006,0.30000001192092896
gbr,f,2006,0.20000000298023224
gbr,mf,2007,0.30000001192092896
gbr,m,2007,0.30000001192092896
gbr,f,2007,0.30000001192092896
gbr,mf,2008,0.30000001192092896
gbr,m,2008,0.4000000059604645
gbr,f,2008,0.30000001192092896
gbr,mf,2009,0.699999988079071
gbr,m,2009,0.699999988079071
gbr,f,2009,0.699999988079071
gbr,mf,2010,0.699999988079071
gbr,m,2010,0.699999988079071
gbr,f,2010,0.699999988079071
gbr,mf,2011,0.699999988079071
gbr,m,2011,0.699999988079071
gbr,f,2011,0.699999988079071
gbr,mf,2012,1.0
gbr,m,2012,1.100000023841858
gbr,f,2012,0.8999999761581421
gbr,mf,2013,1.0
gbr,m,2013,1.100000023841858
gbr,f,2013,0.800000011920929
gbr,mf,2014,0.8999999761581421
gbr,m,2014,0.8999999761581421
gbr,f,2014,0.800000011920929
usa,mf,1980,
usa,m,1980,
usa,f,1980,
usa,mf,1981,
usa,m,1981,
usa,f,1981,
usa,mf,1982,
usa,m,1982,
usa,f,1982,
usa,mf,1983,
usa,m,1983,
usa,f,1983,
usa,mf,1984,
usa,m,1984,
usa,f,1984,
usa,mf,1985,
usa,m,1985,
usa,f,1985,
usa,mf,1986,
usa,m,1986,
usa,f,1986,
usa,mf,1987,
usa,m,1987,
usa,f,1987,
usa,mf,1988,
usa,m,1988,
usa,f,1988,
usa,mf,1989,
usa,m,1989,
usa,f,1989,
usa,mf,1990,
usa,m,1990,
usa,f,1990,
usa,mf,1991,
usa,m,1991,
usa,f,1991,
usa,mf,1992,
usa,m,1992,
usa,f,1992,
usa,mf,1993,
usa,m,1993,
usa,f,1993,
usa,mf,1994,
usa,m,1994,
usa,f,1994,
usa,mf,1995,
usa,m,1995,
usa,f,1995,
usa,mf,1996,
usa,m,1996,
usa,f,1996,
usa,mf,1997,
usa,m,1997,
usa,f,1997,
usa,mf,1998,
usa,m,1998,
usa,f,1998,
usa,mf,1999,
usa,m,1999,
usa,f,1999,
usa,mf,2000,
usa,m,2000,
usa,f,2000,
usa,mf,2001,
usa,m,2001,
usa,f,2001,
usa,mf,2002,
usa,m,2002,
usa,f,2002,
usa,mf,2003,
usa,m,2003,
usa,f,2003,
usa,mf,2004,
usa,m,2004,
usa,f,2004,
usa,mf,2005,
usa,m,2005,
usa,f,2005,
usa,mf,2006,
usa,m,2006,
usa,f,2006,
usa,mf,2007,
usa,m,2007,
usa,f,2007,
usa,mf,2008,
usa,m,2008,
usa,f,2008,
usa,mf,2009,
usa,m,2009,
usa,f,2009,
usa,mf,2010,
usa,m,2010,
usa,f,2010,
ury,mf,1984,
ury,m,1984,
ury,f,1984,
ury,mf,1986,
ury,m,1986,
ury,f,1986,
ury,mf,1987,
ury,m,1987,
ury,f,1987,
ury,mf,1988,
ury,m,1988,
ury,f,1988,
ury,mf,1989,
ury,m,1989,
ury,f,1989,
ury,mf,1990,
ury,m,1990,
ury,f,1990,
ury,mf,1991,0.10000000149011612
ury,m,1991,0.20000000298023224
ury,f,1991,0.0
ury,mf,1992,0.10000000149011612
ury,m,1992,0.10000000149011612
ury,f,1992,0.0
ury,mf,1993,0.0
ury,m,1993,0.0
ury,f,1993,0.0
ury,mf,1994,0.0
ury,m,1994,0.0
ury,f,1994,0.0
ury,mf,1995,0.0
ury,m,1995,0.0
ury,f,1995,0.0
ury,mf,1998,0.0
ury,m,1998,0.0
ury,f,1998,0.0
ury,mf,1999,0.0
ury,m,1999,0.0
ury,f,1999,0.0
ury,mf,2000,0.0
ury,m,2000,0.0
ury,f,2000,0.0
ury,mf,2001,0.0
ury,m,2001,0.0
ury,f,2001,0.0
ury,mf,2002,0.0
ury,m,2002,0.0
ury,f,2002,0.0
ury,mf,2003,0.0
ury,m,2003,0.10000000149011612
ury,f,2003,0.0
ury,mf,2004,0.0
ury,m,2004,0.0
ury,f,2004,0.0
ury,mf,2005,0.0
ury,m,2005,0.0
ury,f,2005,0.0
ury,mf,2006,0.10000000149011612
ury,m,2006,0.10000000149011612
ury,f,2006,0.10000000149011612
ury,mf,2007,0.10000000149011612
ury,m,2007,0.0
ury,f,2007,0.0
ury,mf,2008,
ury,mf,2009,
ury,m,2009,
ury,f,2009,
ury,mf,2010,
ury,m,2010,
ury,f,2010,
ury,mf,2011,
ury,m,2011,
ury,f,2011,
ury,mf,2013,
ury,m,2013,
ury,f,2013,
uzb,mf,1995,4.800000190734863
uzb,mf,1996,4.699999809265137
uzb,mf,1997,5.599999904632568
uzb,mf,1998,6.900000095367432
uzb,mf,1999,6.900000095367432
vut,mf,2009,1.399999976158142
vut,m,2009,0.8999999761581421
vut,f,2009,1.899999976158142
ven,mf,1980,0.0
ven,m,1980,0.0
ven,f,1980,0.10000000149011612
ven,mf,1981,0.10000000149011612
ven,m,1981,0.10000000149011612
ven,f,1981,0.10000000149011612
ven,mf,1982,0.10000000149011612
ven,m,1982,0.10000000149011612
ven,f,1982,0.10000000149011612
ven,mf,1983,0.10000000149011612
ven,m,1983,0.10000000149011612
ven,f,1983,0.10000000149011612
ven,mf,1984,0.10000000149011612
ven,m,1984,0.10000000149011612
ven,f,1984,0.10000000149011612
ven,mf,1985,0.0
ven,m,1985,0.0
ven,f,1985,0.0
ven,mf,1986,0.0
ven,m,1986,0.0
ven,f,1986,0.0
ven,mf,1987,0.0
ven,m,1987,0.0
ven,f,1987,0.0
ven,mf,1989,0.10000000149011612
ven,m,1989,0.10000000149011612
ven,f,1989,0.0
ven,mf,1990,0.10000000149011612
ven,m,1990,0.10000000149011612
ven,f,1990,0.10000000149011612
ven,mf,1991,0.0
ven,m,1991,0.0
ven,f,1991,0.0
ven,mf,1992,0.10000000149011612
ven,m,1992,0.10000000149011612
ven,f,1992,0.0
ven,mf,1993,0.10000000149011612
ven,m,1993,0.10000000149011612
ven,f,1993,0.10000000149011612
ven,mf,1994,0.800000011920929
ven,m,1994,0.699999988079071
ven,f,1994,1.0
ven,mf,1995,0.10000000149011612
ven,m,1995,0.10000000149011612
ven,f,1995,0.20000000298023224
ven,mf,1996,0.20000000298023224
ven,m,1996,0.10000000149011612
ven,f,1996,0.20000000298023224
ven,mf,1997,0.30000001192092896
ven,m,1997,0.30000001192092896
ven,f,1997,0.30000001192092896
ven,mf,1998,0.30000001192092896
ven,m,1998,0.20000000298023224
ven,f,1998,0.30000001192092896
ven,mf,1999,0.10000000149011612
ven,m,1999,0.10000000149011612
ven,f,1999,0.10000000149011612
ven,mf,2000,0.10000000149011612
ven,m,2000,0.10000000149011612
ven,f,2000,0.10000000149011612
ven,mf,2001,0.10000000149011612
ven,m,2001,0.10000000149011612
ven,f,2001,0.20000000298023224
ven,mf,2002,0.20000000298023224
ven,m,2002,0.20000000298023224
ven,f,2002,0.20000000298023224
ven,mf,2003,0.4000000059604645
ven,m,2003,0.30000001192092896
ven,f,2003,0.4000000059604645
ven,mf,2004,1.399999976158142
ven,m,2004,1.399999976158142
ven,f,2004,1.2999999523162842
ven,mf,2005,0.8999999761581421
ven,m,2005,0.8999999761581421
ven,f,2005,0.800000011920929
ven,mf,2006,0.20000000298023224
ven,m,2006,0.20000000298023224
ven,f,2006,0.30000001192092896
ven,mf,2007,0.20000000298023224
ven,m,2007,0.20000000298023224
ven,f,2007,0.20000000298023224
ven,mf,2008,0.20000000298023224
ven,m,2008,0.20000000298023224
ven,f,2008,0.20000000298023224
ven,mf,2009,0.4000000059604645
ven,m,2009,0.4000000059604645
ven,f,2009,0.4000000059604645
ven,mf,2010,0.30000001192092896
ven,m,2010,0.30000001192092896
ven,f,2010,0.30000001192092896
ven,mf,2011,0.30000001192092896
ven,m,2011,0.30000001192092896
ven,f,2011,0.20000000298023224
ven,mf,2012,0.30000001192092896
ven,mf,2013,0.20000000298023224
vnm,mf,1996,
vnm,m,1996,
vnm,f,1996,
vnm,mf,1997,
vnm,m,1997,
vnm,f,1997,
vnm,mf,1998,
vnm,m,1998,
vnm,f,1998,
vnm,mf,1999,
vnm,m,1999,
vnm,f,1999,
vnm,mf,2000,
vnm,m,2000,
vnm,f,2000,
vnm,mf,2001,
vnm,m,2001,
vnm,f,2001,
vnm,mf,2002,
vnm,m,2002,
vnm,f,2002,
vnm,mf,2003,
vnm,m,2003,
vnm,f,2003,
vnm,mf,2004,
vnm,m,2004,
vnm,f,2004,
vnm,mf,2006,
vnm,m,2006,
vnm,f,2006,
vnm,mf,2012,0.0
vnm,m,2012,0.0
vnm,f,2012,0.0
vnm,mf,2013,0.0
vnm,m,2013,0.0
vnm,f,2013,0.0
pse,mf,1996,0.0
pse,m,1996,0.0
pse,f,1996,0.0
pse,mf,1997,0.0
pse,m,1997,0.0
pse,f,1997,0.0
pse,mf,1998,0.10000000149011612
pse,m,1998,0.10000000149011612
pse,f,1998,0.0
pse,mf,1999,0.0
pse,m,1999,0.0
pse,f,1999,0.0
pse,mf,2000,0.0
pse,m,2000,0.0
pse,f,2000,0.0
pse,mf,2001,0.0
pse,m,2001,0.0
pse,f,2001,0.10000000149011612
pse,mf,2002,0.10000000149011612
pse,m,2002,0.10000000149011612
pse,f,2002,0.20000000298023224
pse,mf,2003,0.0
pse,m,2003,0.0
pse,f,2003,0.0
pse,mf,2004,0.0
pse,m,2004,0.0
pse,f,2004,0.0
pse,mf,2005,0.0
pse,m,2005,0.0
pse,f,2005,0.0
pse,mf,2006,0.0
pse,m,2006,0.0
pse,f,2006,0.0
pse,mf,2007,0.0
pse,m,2007,0.0
pse,f,2007,0.0
pse,mf,2008,0.0
pse,m,2008,0.0
pse,f,2008,0.0
pse,mf,2009,
pse,m,2009,
pse,f,2009,
pse,mf,2010,
pse,m,2010,
pse,f,2010,
pse,mf,2011,
pse,m,2011,
pse,f,2011,
pse,mf,2012,
pse,m,2012,
pse,f,2012,
pse,mf,2013,
pse,m,2013,
pse,f,2013,
yem,mf,1991,4.0
yem,m,1991,4.800000190734863
yem,f,1991,1.2999999523162842
yem,mf,1994,1.899999976158142
yem,m,1994,2.200000047683716
yem,f,1994,0.699999988079071
yem,mf,1998,1.0
yem,m,1998,1.0
yem,f,1998,1.0
yem,mf,1999,0.0
yem,m,1999,0.0
yem,f,1999,0.10000000149011612
yem,mf,2004,
yem,m,2004,
yem,f,2004,
yem,mf,2010,0.20000000298023224
yem,m,2010,0.30000001192092896
yem,f,2010,0.0
zmb,mf,1990,18.399999618530273
zmb,m,1990,16.0
zmb,f,1990,23.0
zmb,mf,1998,
zmb,m,1998,
zmb,f,1998,
zmb,mf,2000,
zmb,m,2000,
zmb,f,2000,
zmb,mf,2005,0.0
zmb,m,2005,0.0
zmb,f,2005,0.0
zmb,mf,2008,0.20000000298023224
zmb,mf,2012,
zmb,m,2012,
zmb,f,2012,
zwe,mf,1999,
zwe,m,1999,
zwe,f,1999,
zwe,mf,2004,10.600000381469727
zwe,m,2004,9.899999618530273
zwe,f,2004,11.399999618530273
zwe,mf,2011,0.10000000149011612
zwe,m,2011,0.10000000149011612
zwe,f,2011,0.20000000298023224
